Geneid	Chr	Start	End	Strand	Length	Sample_HBBx1.bam	Sample_HBBx2.bam	Sample_MJBx1.bam	Sample_MJBx2.bam	Sample_OCBx1.bam	Sample_OCBx2.bam	Sample_Pt10-Bx1.bam	Sample_Pt10-Bx2.bam	Sample_Pt12-Bx1.bam	Sample_Pt12-Bx2.bam	Sample_Pt2-Bx1.bam	Sample_Pt2-Bx2.bam	Sample_Pt6-Bx1.bam	Sample_Pt6-Bx2.bam	Sample_Pt8-Bx1.bam	Sample_Pt8-Bx2.bam	Sample_Pt9-Bx1.bam	Sample_Pt9-Bx2.bam	Sample_RJBx1.bam	Sample_RJBx2.bam
ENSG00000278053.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37609739;37618292;37619768;37624055;37625895;37626788;37628561;37630030;37630809;37633288;37635551;37639454;37642110;37642720;37643334	37614353;37618384;37621520;37624434;37626098;37626860;37628672;37630173;37632298;37633418;37635604;37639568;37642308;37642771;37643464	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9546	36	17	40	26	25	10	41	56	29	40	33	79	52	50	39	52	41	50	20	9
ENSG00000274620.1	chr17	37614931	37615039	-	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277501.1	chr17;chr17;chr17	37642947;37675824;37684215	37643536;37676290;37684252	+;+;+	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274244.1	chr17;chr17	37649133;37650555	37649399;37650894	+;+	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275410.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37686432;37699076;37700983;37704917;37710503;37728611;37733557;37739440;37744541	37687392;37699194;37701177;37705050;37710663;37731830;37733821;37739639;37745247	-;-;-;-;-;-;-;-;-	5962	7	4	6	2	8	2	7	16	3	11	18	16	5	4	8	12	19	8	18	4
ENSG00000275173.1	chr17;chr17;chr17	37798894;37802101;37802606	37798961;37802327;37802788	-;-;-	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276715.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37828305;37828703;37842949;37845122;37854303;37855123;37874204;37883961;37884691	37828485;37828964;37844714;37845379;37854508;37855229;37874313;37884015;37884743	-;-;-;-;-;-;-;-;-	2998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277341.1	chr17	37907957	37908063	+	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273513.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37924415;37925999;37926234;37927603;37928125;37928649;37929086;37930450;37931042;37931876;37932355;37932884;37933354;37934488	37924570;37926071;37926319;37927642;37928205;37928756;37929195;37930498;37931162;37931970;37932420;37932983;37933506;37935365	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274419.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37924458;38003976;38005560;38005795;38007164;38007686;38008210;38008647;38010005;38010597;38011431;38011910;38012439;38012909;38014025;38137985	37924570;38004131;38005632;38005880;38007203;38007766;38008317;38008756;38010053;38010717;38011525;38011975;38012538;38013061;38014902;38139051	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277488.1	chr17	37940704	37940790	-	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274512.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37977972;37980020;37980543;37981106;37981556;37982364;37983028;37984325;37984764;37985315;37985878;37987201;37987449;37988950;38063871;38064310;38064861;38065424;38066747;38066995;38068496	37979038;37980172;37980642;37981171;37981650;37982484;37983076;37984434;37984871;37985395;37985917;37987286;37987521;37989048;38063980;38064417;38064941;38065463;38066832;38067067;38068651	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278299.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	37978470;37980020;38057693;38059558;38060081;38060644;38061095;38061903;38062567;38063871;38064310;38064861;38065424;38066747;38066995;38068496	37979038;37980172;38058576;38059710;38060180;38060709;38061189;38062023;38062615;38063980;38064417;38064941;38065463;38066832;38067067;38068592	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278599.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38005561;38005795;38007164;38007686;38008210;38008647;38127951;38129495;38129730;38131099;38131621;38132145;38132582;38133947;38134539;38135373;38135852;38136381;38136851;38137985	38005632;38005880;38007203;38007766;38008317;38008756;38128066;38129567;38129815;38131138;38131701;38132252;38132691;38133995;38134659;38135467;38135917;38136480;38137003;38138862	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2573	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274615.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38078262;38101403;38111401;38114779;38117540;38118187;38118408;38119293;38122800;38124039;38124570	38078346;38101480;38111466;38114886;38117785;38118283;38118441;38119407;38122964;38124143;38124770	+;+;+;+;+;+;+;+;+;+;+	1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275006.1	chr17	38089399	38089500	+	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274663.1	chr17	38144201	38144287	-	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274611.3	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38181659;38183524;38184047;38184610;38185060;38185868;38186532;38187834;38188273;38188824;38189387;38190710;38190958;38192445	38182542;38183676;38184146;38184675;38185154;38185988;38186580;38187943;38188380;38188904;38189426;38190795;38191030;38192541	-;-;-;-;-;-;-;-;-;-;-;-;-;-	2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274487.1	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38195740;38196367;38197546;38201105;38202072;38202238;38202736;38205635;38209051;38219046;38242201;38256898	38195940;38196471;38197710;38201219;38202105;38202334;38202981;38205742;38209116;38219123;38242285;38257152	-;-;-;-;-;-;-;-;-;-;-;-	1555	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274284.1	chr17	38231043	38231144	-	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278845.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38297023;38298449;38299351;38306533;38318687;38320618;38322126;38322509	38297249;38298626;38299468;38306631;38318735;38320767;38322299;38323218	+;+;+;+;+;+;+;+	1705	27	28	32	34	20	26	19	26	16	20	30	23	28	18	28	25	27	34	23	8
ENSG00000277399.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38325530;38333251;38333933;38334704;38335033;38335591;38336076;38336978;38337633;38339335;38342996	38331531;38333397;38334038;38334842;38335271;38335700;38336144;38337213;38337720;38339528;38343847	-;-;-;-;-;-;-;-;-;-;-	8182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274211.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38352228;38361711;38364752;38365308;38366287;38367882;38375840;38377714;38395309;38395848;38399513	38353032;38361775;38364856;38366033;38366417;38368050;38375962;38377842;38395444;38395998;38405593	+;+;+;+;+;+;+;+;+;+;+	8621	4	0	5	4	1	6	8	5	4	10	4	17	11	17	10	1	5	4	2	0
ENSG00000275832.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38419280;38428418;38453690;38457400;38458102;38460905;38462846;38463118;38463328;38466167;38469144;38469524;38469847;38471863;38477579;38479436;38479753;38482022;38482523;38486062;38489758;38490102;38490462;38491407;38497785;38498414;38498932;38500333;38509944	38419399;38428548;38454140;38457842;38458263;38460932;38462941;38463196;38463382;38467331;38469299;38469635;38469904;38472006;38477896;38479497;38479883;38482143;38482678;38486140;38489917;38490175;38490551;38491744;38497826;38498510;38498954;38501124;38512392	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8133	16	12	7	10	11	37	36	98	32	48	22	90	49	83	21	65	20	58	5	7
ENSG00000276170.4	chr17;chr17;chr17;chr17	38450394;38451056;38451626;38452318	38450723;38451525;38451946;38452444	-;-;-;-	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000277363.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38530016;38541281;38543823;38544578;38546461;38547759;38548557;38549056;38551155;38551679;38552447;38552725;38558227;38559067;38559585;38560054;38560333;38561463;38562827;38563323;38564118;38568211;38572668;38574876;38578490;38604479;38605684	38533431;38543136;38543969;38545459;38546721;38547881;38548709;38549210;38551389;38552132;38552594;38552855;38558402;38559473;38559772;38560097;38560425;38562328;38562920;38563996;38564313;38568234;38572820;38574974;38578791;38604612;38605930	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11658	3	9	6	3	3	3	12	10	3	9	13	10	17	7	11	7	11	8	6	1
ENSG00000274996.1	chr17;chr17	38601049;38602230	38601147;38602701	+;+	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273604.1	chr17	38671703	38675421	-	3719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275238.1	chr17	38702262	38702331	-	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277969.1	chr17	38702452	38704747	+	2296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275532.1	chr17;chr17	38703480;38706054	38703757;38706261	-;-	486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275023.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38705542;38706639;38707486;38707763;38709080;38709482;38711847;38712691;38712953;38715612;38716367;38717424;38717845;38718583;38719750;38720372;38720659;38721878;38722678;38724256	38705741;38707029;38707540;38708285;38709276;38709575;38712014;38712789;38714756;38716335;38716981;38717613;38718267;38719583;38719895;38720569;38721156;38722227;38722768;38729803	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	13315	9	8	24	21	14	16	30	19	39	50	33	48	48	36	47	29	37	22	19	6
ENSG00000275665.1	chr17;chr17;chr17;chr17;chr17	38715328;38715578;38716507;38719115;38720240	38715358;38715713;38716716;38719267;38720272	-;-;-;-;-	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273627.1	chr17	38719691	38719748	+	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279119.1	chr17	38727833	38728198	-	366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277972.1	chr17;chr17;chr17	38730235;38731107;38733276	38730795;38731439;38735044	+;+;+	2663	6	16	20	8	25	23	5	16	7	16	7	3	10	4	5	4	6	6	21	22
ENSG00000276036.1	chr17	38731802	38731920	-	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277258.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38733897;38736090;38738353;38738541;38738749;38739068;38739198;38739586;38740291;38746468;38747879;38748196;38749362	38735600;38736170;38738448;38738595;38738861;38739118;38739253;38739682;38740442;38746628;38748184;38748378;38749817	-;-;-;-;-;-;-;-;-;-;-;-;-	3511	8	3	9	5	2	12	5	4	3	20	2	12	6	3	5	3	8	2	7	4
ENSG00000277182.1	chr17	38749360	38751457	+	2098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277791.4	chr17;chr17;chr17;chr17;chr17;chr17	38752736;38753150;38755883;38760385;38762051;38764119	38752829;38753334;38755990;38760608;38762505;38764231	+;+;+;+;+;+	1179	569	372	413	416	388	472	202	255	235	327	219	195	305	236	149	195	149	292	399	1001
ENSG00000274607.1	chr17	38755279	38755400	-	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276293.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38765689;38770436;38771014;38776604;38777687;38778334;38779383;38779852;38780452;38784243;38786823;38792726;38799266;38799984	38769771;38770539;38771272;38776625;38777800;38778372;38779529;38779930;38780604;38784339;38786920;38792882;38799905;38800126	-;-;-;-;-;-;-;-;-;-;-;-;-;-	6135	14	5	30	13	9	3	41	36	42	11	42	20	32	14	26	21	31	24	22	2
ENSG00000273559.4	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38800434;38802700;38806297;38806503;38809702;38810276;38812795;38814861;38815625;38820901;38825166	38802206;38802861;38806395;38806976;38809808;38810595;38812864;38815097;38815741;38821073;38825481	-;-;-;-;-;-;-;-;-;-;-	3848	18	27	31	22	23	32	27	26	29	43	18	29	23	28	9	26	13	18	20	52
ENSG00000274054.1	chr17	38825838	38825892	+	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275489.1	chr17;chr17;chr17	38835088;38837141;38841183	38835346;38837240;38841455	-;-;-	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125691.12	chr17	38847865	38853843	-	5979	2356	2223	2279	2118	1224	1395	1606	2586	1798	3173	1331	1451	1750	1477	946	1645	997	2400	2562	4606
ENSG00000252699.1	chr17	38851524	38851659	-	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199293.1	chr17	38852863	38852994	-	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244086.1	chr17	38855314	38855670	+	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002834.17	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38869859;38873890;38878086;38890234;38896902;38898412;38914325;38915043;38918605	38870258;38874113;38878180;38890504;38897071;38899200;38914475;38916837;38921770	+;+;+;+;+;+;+;+;+	7061	887	700	989	702	679	699	839	1227	470	458	1509	1520	1275	1115	1118	739	837	953	1187	924
ENSG00000263466.1	chr17;chr17	38903704;38904405	38903944;38904600	-;-	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277057.1	chr17	38914979	38915042	+	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265784.1	chr17;chr17	38918801;38921535	38919021;38921769	-;-	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263874.1	chr17;chr17	38925168;38926417	38925891;38928057	+;+	2365	0	3	2	0	3	5	7	2	0	0	8	2	6	4	6	0	2	0	7	8
ENSG00000204952.2	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	38936432;38938573;38942778;38943590;38944960;38951581;38954856;38957177;38961877;38962845;38967229	38937290;38938732;38942920;38943736;38945136;38951689;38954933;38957253;38962047;38963051;38967402	-;-;-;-;-;-;-;-;-;-;-	2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000265428.1	chr17	38996323	38996624	-	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266588.1	chr17;chr17;chr17	39003248;39009292;39012933	39003719;39009702;39013032	-;-;-	983	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000277426.1	chr17;chr17	39023394;39026657	39023516;39026742	+;+	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266013.1	chr17;chr17	39026715;39027048	39026945;39027110	-;-	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214553.9	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39027277;39028250;39029450;39034170;39039468;39042476;39043199;39044388;39045081;39045207;39052865	39027741;39029055;39032438;39034241;39039540;39042547;39043279;39044941;39045132;39045347;39053205	+;+;+;+;+;+;+;+;+;+;+	5646	2	1	1	0	0	0	0	0	0	0	1	0	0	0	4	0	7	1	0	0
ENSG00000266048.1	chr17	39033926	39034042	-	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277021.1	chr17	39047468	39047576	+	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263818.5	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39057019;39057863;39061097;39063422;39072467;39073068;39079804;39107417;39111772;39113001	39057168;39058036;39061188;39063546;39072591;39073333;39081451;39108349;39112239;39113190	+;+;+;+;+;+;+;+;+;+	4171	2	2	0	1	0	0	0	0	0	0	6	2	1	0	2	2	6	0	2	0
ENSG00000161381.13	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39063303;39069856;39072014;39077913;39079104;39081250;39083459;39087607;39096868;39105854;39107407;39108123;39108715;39108904;39109248;39112090;39126905;39131756;39137431;39139654;39144697;39151362;39152469;39152924;39154267	39067959;39070471;39072485;39078048;39079528;39081449;39083540;39087702;39096973;39105953;39107525;39108245;39108759;39108973;39109391;39112177;39127004;39132037;39137555;39139832;39144852;39151649;39152699;39153232;39154394	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9277	5	1	2	6	4	4	5	9	0	0	2	7	3	3	12	3	5	0	3	2
ENSG00000222494.1	chr17	39081065	39081187	+	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141748.12	chr17;chr17;chr17;chr17;chr17;chr17;chr17	39156894;39160198;39160447;39161268;39162711;39164079;39164975	39156942;39160317;39160742;39161351;39162858;39164289;39167484	-;-;-;-;-;-;-	3418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280177.1	chr17	39165073	39167849	+	2777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266101.1	chr17;chr17	39173290;39177204	39173562;39177503	+;+	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067191.15	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39173456;39177136;39177984;39183713;39184031;39184325;39184784;39185131;39185950;39186423;39186793;39187231;39187479;39191474;39194884;39195151;39197412	39175657;39177535;39178270;39183864;39184140;39184383;39184864;39185150;39186104;39186572;39186929;39187439;39187601;39193883;39195071;39195269;39197703	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7094	4	4	8	6	2	1	0	0	0	3	3	2	3	2	4	3	1	4	4	3
ENSG00000108298.9	chr17;chr17;chr17;chr17	39200283;39201132;39202042;39204077	39200743;39201319;39203109;39204727	+;+;+;+	2368	1216	1558	927	1056	1094	1220	1778	2636	1695	2995	1255	741	1178	934	625	1063	668	1683	1304	2618
ENSG00000141750.6	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39210536;39212995;39213507;39214233;39214791;39214951;39215118;39216810;39217076;39217867;39225413	39212396;39213132;39213558;39214330;39214861;39215023;39215230;39216900;39217173;39218173;39225872	-;-;-;-;-;-;-;-;-;-;-	3362	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000265460.6	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39238466;39238687;39239790;39240010;39240210;39243201;39243909;39244457;39244783;39244872;39245090;39245576;39250637	39238558;39238755;39239904;39240114;39240236;39243344;39244010;39244554;39244837;39244925;39245183;39245731;39250818	+;+;+;+;+;+;+;+;+;+;+;+;+	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108306.11	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39252644;39263876;39265397;39268827;39270796;39274970;39281389;39282729;39285478;39297127;39298990;39301001;39303585;39343180;39401361;39402173	39261567;39264387;39265453;39268871;39270856;39275100;39281463;39282855;39285573;39297195;39299084;39301075;39303639;39343241;39401663;39402523	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11038	174	177	343	285	73	88	83	24	19	29	192	105	222	167	311	125	190	48	181	33
ENSG00000265904.1	chr17	39297405	39297489	-	85	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
ENSG00000266469.1	chr17;chr17	39401793;39405480	39401898;39406233	+;+	860	9	3	8	1	3	6	1	0	0	0	1	1	3	0	5	1	3	4	7	1
ENSG00000125686.11	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39404285;39406601;39415026;39415244;39419717;39423327;39423697;39424627;39427446;39431115;39431942;39434249;39439165;39440386;39440623;39443550;39445411;39447798;39451038	39405308;39410721;39415131;39415339;39419918;39423445;39423821;39424738;39427790;39431236;39432016;39434320;39439193;39440518;39440677;39443628;39445569;39447904;39451286	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7330	89	76	129	99	85	78	152	169	191	152	253	336	230	311	266	176	163	274	117	22
ENSG00000167258.13	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39461511;39470879;39490557;39492751;39494524;39501250;39509705;39511529;39515731;39517440;39519956;39524674;39525864;39529882;39543991;39546617;39547768;39548941;39551038;39556286;39556864;39564760	39463117;39471763;39490733;39492890;39494694;39501439;39509761;39511630;39515808;39517556;39520087;39524885;39526316;39535146;39544360;39546758;39547830;39550976;39551142;39556413;39557058;39564907	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12773	431	334	420	292	274	228	355	333	494	400	577	595	615	678	498	332	390	414	336	168
ENSG00000223091.1	chr17	39482486	39482590	-	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222777.1	chr17	39546104	39546244	-	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273576.1	chr17	39566915	39567559	+	645	33	12	31	11	22	4	6	7	8	0	47	6	32	5	32	6	9	0	43	10
ENSG00000171532.4	chr17	39603536	39609777	-	6242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214546.3	chr17;chr17;chr17;chr17	39619613;39619753;39621844;39622076	39619661;39619828;39621896;39622513	+;+;+;+	616	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131771.13	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39626740;39628498;39629170;39629374;39629972;39632138;39635607;39635816	39627473;39628706;39629230;39629562;39630452;39634086;39635726;39636626	+;+;+;+;+;+;+;+	4554	0	0	1	3	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0
ENSG00000131748.15	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39637065;39637370;39651752;39652489;39652778;39653049;39653481;39656898;39657775;39657911;39658989;39659461;39660810;39660981;39662251	39637231;39637515;39651845;39652731;39652820;39653195;39653750;39657085;39657887;39658820;39659106;39660526;39660889;39661321;39663484	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5160	259	280	354	279	245	273	257	265	172	299	283	324	246	237	367	290	285	264	258	188
ENSG00000173991.5	chr17;chr17	39664187;39665716	39665469;39666555	+;+	2123	2	1	2	0	7	1	5	4	7	4	2	4	0	4	6	0	1	1	4	3
ENSG00000141744.3	chr17;chr17;chr17	39667981;39668158;39669629	39668070;39668677;39670475	+;+;+	1457	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	3	1	0	0
ENSG00000161395.12	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39671122;39673051;39673514;39674617;39676614;39684597;39685922;39687834;39696506	39672866;39673255;39674054;39674679;39676755;39684905;39686019;39688107;39696797	-;-;-;-;-;-;-;-;-	3669	133	104	93	67	85	46	135	230	208	218	202	108	136	104	175	120	142	79	157	157
ENSG00000141736.13	chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17;chr17	39687914;39688696;39693261;39694681;39699537;39699976;39703194;39706749;39706990;39707404;39709244;39709813;39710086;39710340;39711928;39713153;39715286;39715446;39715740;39716974;39719787;39723319;39723538;39723912;39724726;39725049;39726562;39726815;39727295;39727689;39730023	39688278;39688800;39693325;39695181;39699587;39700311;39703428;39706897;39707204;39708534;39709452;39709881;39710201;39710481;39712448;39713269;39715359;39715536;39716605;39717657;39720297;39723457;39723660;39724010;39724911;39726351;39726659;39727003;39727547;39728662;39730426	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10321	218	183	164	98	100	147	255	329	69	87	329	379	313	209	278	166	186	132	183	129
ENSG00000265178.1	chr17	39726495	39726561	+	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
